run1,run2,run3,run4,run5,run6,run7,run8,run9,run10,run11,run12,run13,run14,run15,run16,run17,run18,run19,run20,run21,run22,run23,run24,run25,run26,run27,run28,run29,run30,run31,run32,run33,run34,run35,run36,run37,run38,run39,run40,run41,run42,run43,run44,run45,run46,run47,run48,run49,run50,run51,run52,run53,run54,run55,run56,run57,run58,run59,run60,run61,run62,run63,run64
39.6904185161,6.53531525053,5.18225111649,50.7756330764,8.02705926295,44.0256786266,2.94244568589,11.0733264946,86.1176364113,23.8587548228,3.34334721151,33.7376803612,129.955536731,12.7945011629,2.86213393385,11.7540736173,19.1045582233,3.01047415922,9.9342862446,11.4703266697,1.14394493938,36.8441818386,76.8970260701,17.3331955717,52.4562515077,11.7166667669,12.6369691904,7.38277926842,41.4619259565,64.2785539842,19.3038851933,58.3811168527,55.8365121972,33.3830167988,8.5295229837,43.1194468392,12.7830889353,0.435696256338,28.8757531557,127.418118297,27.5250521417,8.52548951168,62.6030337067,45.3326606932,19.6460287313,23.777750954,6.46272590027,0.697476681287,1.42092876555,43.0193275865,3.40157468125,36.7765435343,18.2608830164,6.30551874335,1.61384796354,3.75512666556,66.1406033446,4.36220172444,7.93732803043,48.1534950693,15.9972908528,18.6070433256,16.3800078779,3.09465284118
0.120380167364,6.53531525053,5.18225111649,50.7756330764,8.02705926295,44.0256786266,2.94244568589,11.0733264946,86.1176364113,23.8587548228,3.34334721151,12.3046830538,129.955536731,12.7945011629,0.10100062533,11.7540736173,19.1045582233,3.01047415922,9.9342862446,11.4703266697,1.14394493938,36.8441818386,30.7404299009,17.3331955717,52.4562515077,11.7166667669,12.6369691904,7.38277926842,41.4619259565,64.2785539842,6.31208748317,27.7113938794,32.6929646734,33.3830167988,8.5295229837,43.1194468392,12.7830889353,0.435696256338,11.3048306929,127.418118297,27.5250521417,8.52548951168,62.6030337067,45.3326606932,19.6460287313,23.777750954,6.46272590027,0.697476681287,1.42092876555,43.0193275865,3.40157468125,36.7765435343,14.1489609365,4.96200594277,1.61384796354,3.75512666556,66.1406033446,4.36220172444,6.55375569419,48.1534950693,15.9972908528,18.6070433256,16.3800078779,3.09465284118
0.120380167364,6.53531525053,5.18225111649,50.7756330764,8.02705926295,44.0256786266,2.94244568589,11.0733264946,5.68425865151,23.8587548228,3.34334721151,12.3046830538,129.955536731,12.7945011629,0.10100062533,11.7540736173,7.62400242746,3.01047415922,9.9342862446,11.4703266697,1.14394493938,36.8441818386,27.9692626841,17.3331955717,52.4562515077,11.7166667669,12.6369691904,7.38277926842,41.4619259565,64.2785539842,6.31208748317,14.2657091755,32.6929646734,33.3830167988,8.5295229837,43.1194468392,12.7830889353,0.435696256338,10.5259706974,127.418118297,25.2984360623,8.52548951168,47.226667477,45.3326606932,19.6460287313,23.777750954,6.46272590027,0.697476681287,1.42092876555,43.0193275865,3.40157468125,36.7765435343,7.80889184749,4.96200594277,1.61384796354,3.75512666556,31.6727171624,4.36220172444,6.55375569419,3.57643967661,15.9972908528,18.6070433256,2.46837577739,3.09465284118
0.120380167364,6.53531525053,5.18225111649,16.4060582623,8.02705926295,44.0256786266,2.94244568589,11.0733264946,5.68425865151,23.6558898506,3.34334721151,12.3046830538,129.955536731,12.7945011629,0.10100062533,11.7540736173,7.62400242746,3.01047415922,9.9342862446,11.4703266697,1.14394493938,7.44326311833,19.1748369876,17.3331955717,52.4562515077,11.7166667669,12.6369691904,7.38277926842,5.60794503293,64.2785539842,1.48413443676,12.578588412,32.6929646734,33.3830167988,8.5295229837,30.1070160573,12.7830889353,0.435696256338,10.5259706974,127.418118297,25.2984360623,8.52548951168,47.226667477,45.3326606932,19.6460287313,23.777750954,6.46272590027,0.697476681287,1.42092876555,43.0193275865,3.40157468125,36.7765435343,7.80889184749,4.96200594277,1.61384796354,3.75512666556,31.6727171624,4.36220172444,6.55375569419,3.57643967661,14.1898739562,18.6070433256,2.46837577739,3.09465284118
0.120380167364,6.53531525053,5.18225111649,16.4060582623,1.29926887027,44.0256786266,2.94244568589,11.0733264946,5.68425865151,23.0669782865,3.34334721151,12.3046830538,129.955536731,12.7945011629,0.10100062533,11.7540736173,7.62400242746,3.01047415922,9.9342862446,11.4703266697,1.14394493938,7.44326311833,19.1748369876,17.3331955717,52.4562515077,11.7166667669,12.6369691904,7.38277926842,5.60794503293,64.2785539842,1.48413443676,7.54127497502,32.6929646734,33.3830167988,8.5295229837,7.97971173742,12.7830889353,0.435696256338,10.5259706974,127.418118297,25.2984360623,8.52548951168,47.226667477,45.3326606932,19.6460287313,23.777750954,6.46272590027,0.697476681287,1.42092876555,43.0193275865,3.40157468125,36.7765435343,7.80889184749,4.96200594277,1.61384796354,3.75512666556,27.0603562543,4.36220172444,6.55375569419,3.57643967661,14.1898739562,18.6070433256,2.46837577739,3.09465284118
0.120380167364,6.53531525053,5.18225111649,16.4060582623,1.29926887027,44.0256786266,2.94244568589,11.0733264946,5.68425865151,23.0669782865,3.34334721151,10.4312536282,129.955536731,12.7945011629,0.10100062533,11.7540736173,7.62400242746,3.01047415922,9.9342862446,11.4703266697,1.14394493938,7.44326311833,19.1748369876,17.3331955717,52.4562515077,11.7166667669,12.6369691904,7.38277926842,5.60794503293,64.2785539842,1.48413443676,7.11713029395,32.6929646734,33.3830167988,8.5295229837,7.97971173742,12.7830889353,0.435696256338,10.5259706974,127.418118297,25.2984360623,8.52548951168,47.226667477,45.3326606932,12.3489882102,23.777750954,6.46272590027,0.697476681287,1.42092876555,43.0193275865,3.40157468125,36.7765435343,7.80889184749,4.96200594277,1.61384796354,3.75512666556,27.0603562543,4.36220172444,6.55375569419,3.57643967661,14.1898739562,18.6070433256,2.46837577739,3.09465284118
0.120380167364,6.53531525053,5.18225111649,16.4060582623,1.29926887027,44.0256786266,2.94244568589,11.0733264946,5.68425865151,23.0669782865,3.34334721151,9.71261682135,129.955536731,12.7945011629,0.10100062533,11.7540736173,7.62400242746,3.01047415922,9.9342862446,11.4703266697,1.14394493938,7.44326311833,3.05439186878,17.3331955717,52.4562515077,11.7166667669,12.6369691904,7.38277926842,5.60794503293,64.2785539842,1.48413443676,6.53295216672,32.6929646734,33.3830167988,8.5295229837,7.97971173742,12.7830889353,0.435696256338,10.5259706974,127.418118297,25.2984360623,8.52548951168,47.226667477,45.3326606932,12.3489882102,23.777750954,6.46272590027,0.697476681287,1.42092876555,43.0193275865,3.40157468125,36.7765435343,7.19688363816,4.96200594277,1.61384796354,3.75512666556,27.0603562543,4.36220172444,1.04725318041,1.18787317871,14.1898739562,18.6070433256,2.46837577739,3.09465284118
0.120380167364,6.53531525053,5.18225111649,16.4060582623,1.29926887027,44.0256786266,1.76195455713,11.0733264946,2.42640459017,23.0669782865,3.34334721151,9.71261682135,104.746729768,12.7945011629,0.10100062533,11.7540736173,7.62400242746,3.01047415922,9.9342862446,11.4703266697,1.14394493938,7.44326311833,3.05439186878,17.3331955717,52.4562515077,11.7166667669,12.6369691904,7.38277926842,5.60794503293,64.2785539842,1.48413443676,6.53295216672,32.6929646734,33.3830167988,8.5295229837,7.97971173742,12.7830889353,0.435696256338,10.5259706974,127.418118297,25.2984360623,8.52548951168,47.226667477,45.3326606932,9.82592780642,23.777750954,6.46272590027,0.697476681287,1.42092876555,43.0193275865,3.40157468125,36.7765435343,7.19688363816,4.96200594277,1.61384796354,3.75512666556,27.0603562543,4.36220172444,1.04725318041,1.18787317871,14.1898739562,18.6070433256,2.46837577739,3.09465284118
0.120380167364,6.53531525053,5.18225111649,16.4060582623,1.29926887027,44.0256786266,0.413485871659,11.0733264946,2.42640459017,23.0669782865,3.34334721151,9.71261682135,104.746729768,12.7945011629,0.10100062533,11.7540736173,7.62400242746,3.01047415922,9.9342862446,11.4703266697,1.14394493938,7.44326311833,3.05439186878,17.3331955717,52.4562515077,11.7166667669,12.6369691904,7.38277926842,5.60794503293,64.2785539842,1.48413443676,5.19381546079,32.6929646734,33.3830167988,8.5295229837,7.97971173742,12.7830889353,0.435696256338,10.5259706974,127.418118297,22.0231788553,8.52548951168,47.226667477,45.3326606932,9.82592780642,23.777750954,6.46272590027,0.697476681287,1.42092876555,43.0193275865,1.37001998883,29.400791921,7.19688363816,4.20697728996,0.0870076795999,3.75512666556,7.65780656073,4.36220172444,1.04725318041,1.18787317871,14.1898739562,18.6070433256,2.46837577739,3.09465284118
0.120380167364,6.53531525053,5.18225111649,16.4060582623,1.29926887027,44.0256786266,0.413485871659,11.0733264946,2.42640459017,23.0669782865,3.34334721151,9.71261682135,104.746729768,12.7945011629,0.10100062533,10.7654968105,7.62400242746,3.01047415922,9.9342862446,11.4703266697,1.14394493938,7.44326311833,3.05439186878,17.3331955717,12.9344181968,11.7166667669,10.2145202254,7.38277926842,5.60794503293,64.2785539842,1.48413443676,5.19381546079,32.6929646734,33.3830167988,8.5295229837,7.97971173742,12.7830889353,0.435696256338,10.5259706974,127.418118297,7.03401225464,8.52548951168,47.226667477,45.3326606932,9.82592780642,23.777750954,6.46272590027,0.697476681287,1.42092876555,43.0193275865,1.2899218826,24.5648417499,7.19688363816,4.20697728996,0.0870076795999,3.75512666556,7.65780656073,4.36220172444,1.04725318041,1.18787317871,14.1898739562,18.6070433256,2.46837577739,3.09465284118
