run1,run2,run3,run4,run5,run6,run7,run8,run9,run10,run11,run12,run13,run14,run15,run16,run17,run18,run19,run20,run21,run22,run23,run24,run25,run26,run27,run28,run29,run30,run31,run32,run33,run34,run35,run36,run37,run38,run39,run40,run41,run42,run43,run44,run45,run46,run47,run48,run49,run50,run51,run52,run53,run54,run55,run56,run57,run58,run59,run60,run61,run62,run63,run64
16.0113254036,42.7029361632,29.6631103399,19.4172507835,8.73477792868,108.576354672,15.4031951676,22.625723331,43.0363596705,3.52819904703,4.89302763112,24.3546228846,7.46484557515,31.369377223,45.4143186239,52.4437879051,45.2777405017,79.8484712797,4.63303677497,6.46588693001,19.4279150543,8.15919422,23.3773039217,28.432099168,20.2364558422,7.26950209472,9.89571358364,12.8462573216,15.5513825726,46.0595071165,6.78974849588,6.00389514891,13.8417224832,26.2976520302,50.7073508168,45.1359610831,48.0790106025,2.31073318809,28.7871337421,34.0910643991,14.9693702783,13.0397570087,14.4699082429,1.83914307913,11.706876208,5.01542657753,3.88537866908,39.6551173627,10.0750535874,10.8652390392,1.60717304469,0.619204961184,35.5119866056,28.8729517893,11.234964321,26.5045012312,25.6340172977,81.1438957088,31.7416801532,42.2504900177,1.58861869882,10.4184672712,1.43631297613,28.893935407
16.0113254036,42.7029361632,29.6631103399,19.4172507835,8.73477792868,108.576354672,15.4031951676,22.625723331,43.0363596705,3.52819904703,4.89302763112,24.3546228846,7.46484557515,1.26261477357,45.4143186239,52.4437879051,7.36300702574,32.4918191223,4.63303677497,6.46588693001,19.4279150543,8.15919422,23.3773039217,23.5705224607,20.2364558422,7.26950209472,9.89571358364,12.8462573216,15.5513825726,31.6413674077,6.78974849588,6.00389514891,13.8417224832,26.2976520302,50.7073508168,45.1359610831,48.0790106025,2.31073318809,28.7871337421,34.0910643991,14.9693702783,13.0397570087,14.4699082429,1.83914307913,0.372344679934,5.01542657753,3.88537866908,39.6551173627,10.0750535874,10.8652390392,1.60717304469,0.619204961184,25.3336498709,28.8729517893,11.234964321,26.5045012312,25.6340172977,80.381819829,31.7416801532,34.5160257303,1.58861869882,10.4184672712,1.43631297613,28.893935407
16.0113254036,42.7029361632,29.6631103399,19.4172507835,8.73477792868,108.576354672,15.4031951676,0.602629508029,43.0363596705,3.52819904703,4.89302763112,24.3546228846,7.46484557515,1.26261477357,45.4143186239,52.4437879051,7.36300702574,32.4918191223,4.63303677497,6.46588693001,19.4279150543,8.15919422,23.3773039217,23.5705224607,17.7408614527,7.26950209472,9.89571358364,12.8462573216,15.5513825726,6.82354315392,6.78974849588,6.00389514891,0.919858791941,26.2976520302,50.7073508168,45.1359610831,48.0790106025,2.31073318809,28.7871337421,34.0910643991,14.9693702783,13.0397570087,14.4699082429,1.83914307913,0.372344679934,5.01542657753,3.88537866908,39.6551173627,10.0750535874,10.8652390392,1.60717304469,0.619204961184,25.3336498709,5.20735155652,11.234964321,18.1645472322,25.6340172977,80.381819829,31.7416801532,2.23397238523,1.58861869882,10.4184672712,1.43631297613,28.893935407
16.0113254036,11.6011080019,29.6631103399,19.146063638,8.73477792868,37.9811724992,15.4031951676,0.602629508029,43.0363596705,3.52819904703,0.537575592271,6.86024228681,7.46484557515,1.26261477357,40.5948944765,30.764522876,7.36300702574,32.4918191223,4.63303677497,6.46588693001,13.226306672,8.15919422,23.3773039217,23.5705224607,17.7408614527,5.21782795205,9.89571358364,12.8462573216,15.5513825726,6.82354315392,6.78974849588,6.00389514891,0.919858791941,26.2976520302,18.3840850774,20.6045017908,48.0790106025,2.31073318809,28.7871337421,34.0910643991,4.66189609989,13.0397570087,14.4699082429,1.83914307913,0.372344679934,5.01542657753,3.88537866908,39.6551173627,10.0750535874,10.8652390392,1.60717304469,0.619204961184,15.924084305,5.20735155652,11.234964321,18.1645472322,25.6340172977,68.1149252676,31.7416801532,2.23397238523,1.58861869882,10.4184672712,1.43631297613,28.893935407
16.0113254036,11.6011080019,11.5237308258,19.146063638,8.73477792868,37.9811724992,15.4031951676,0.602629508029,22.188177011,3.10053074524,0.537575592271,6.86024228681,7.46484557515,1.26261477357,40.5948944765,30.764522876,7.36300702574,32.4918191223,4.63303677497,6.46588693001,8.92433073211,8.15919422,23.3773039217,23.5705224607,17.7408614527,3.10920404898,9.89571358364,12.8462573216,15.5513825726,6.82354315392,6.78974849588,6.00389514891,0.919858791941,26.2976520302,17.4704576643,20.6045017908,48.0790106025,2.31073318809,22.7316087337,34.0910643991,4.66189609989,13.0397570087,14.4699082429,1.83914307913,0.372344679934,5.01542657753,3.88537866908,36.7197871582,10.0750535874,3.79620405459,1.60717304469,0.619204961184,15.924084305,5.20735155652,11.234964321,18.1645472322,13.6916065053,3.54390781179,31.7416801532,2.23397238523,1.58861869882,10.4184672712,1.43631297613,28.893935407
16.0113254036,11.6011080019,11.5237308258,1.18671938268,8.73477792868,8.22623255225,0.87957128628,0.602629508029,22.188177011,3.10053074524,0.537575592271,6.86024228681,7.46484557515,1.26261477357,29.9717194523,7.26640162639,7.36300702574,32.4918191223,4.63303677497,6.46588693001,8.92433073211,8.15919422,23.3773039217,23.5705224607,17.7408614527,3.10920404898,9.89571358364,12.8462573216,15.5513825726,6.82354315392,6.78974849588,6.00389514891,0.919858791941,26.2976520302,17.4704576643,7.23827827,48.0790106025,2.31073318809,17.8776806732,0.157255446347,4.66189609989,13.0397570087,14.4699082429,1.83914307913,0.372344679934,5.01542657753,3.88537866908,36.7197871582,10.0750535874,3.79620405459,1.60717304469,0.619204961184,11.9032798586,5.20735155652,11.234964321,18.1645472322,12.546511629,3.54390781179,17.2993539803,2.23397238523,0.712041166766,10.4184672712,1.43631297613,15.1489226615
16.0113254036,3.10851801183,11.5237308258,1.18671938268,8.73477792868,6.83476219318,0.87957128628,0.602629508029,7.03594237838,0.292171961416,0.537575592271,6.86024228681,7.46484557515,1.26261477357,23.3100417999,7.26640162639,0.35705200233,4.7720795997,0.643113171269,6.46588693001,8.92433073211,8.15919422,7.13942147052,18.0617291735,17.7408614527,2.84973822544,8.4036654695,12.8462573216,15.5513825726,6.82354315392,6.78974849588,6.00389514891,0.919858791941,26.2976520302,0.339913160361,7.23827827,42.0131604486,2.31073318809,0.423622142533,0.157255446347,4.66189609989,13.0397570087,14.4699082429,1.83914307913,0.372344679934,5.01542657753,3.88537866908,36.7197871582,10.0750535874,3.79620405459,1.60717304469,0.619204961184,11.9032798586,5.20735155652,0.874514814719,14.8909576346,10.4161087431,3.54390781179,8.00208205262,2.23397238523,0.712041166766,10.4184672712,1.43631297613,11.3762917016
16.0113254036,3.10851801183,11.5237308258,1.18671938268,8.73477792868,4.68611905589,0.87957128628,0.602629508029,0.833419075363,0.292171961416,0.537575592271,6.86024228681,7.46484557515,1.26261477357,12.211167203,7.26640162639,0.35705200233,4.7720795997,0.643113171269,6.46588693001,8.92433073211,8.15919422,3.08212627288,6.99435133515,17.7408614527,2.84973822544,0.57884072074,12.8462573216,15.5513825726,6.82354315392,6.78974849588,6.00389514891,0.919858791941,2.09682778928,0.339913160361,7.23827827,42.0131604486,2.31073318809,0.423622142533,0.157255446347,4.66189609989,3.56437845733,7.52889381493,1.83914307913,0.372344679934,5.01542657753,3.88537866908,18.2067912962,10.0750535874,3.79620405459,1.60717304469,0.619204961184,7.89886870402,5.20735155652,0.874514814719,3.87804322104,10.4161087431,3.54390781179,8.00208205262,0.244478519629,0.712041166766,10.4184672712,1.43631297613,11.3762917016
16.0113254036,3.10851801183,11.5237308258,1.18671938268,8.73477792868,1.7080660391,0.87957128628,0.602629508029,0.833419075363,0.292171961416,0.537575592271,6.86024228681,6.92442615804,1.26261477357,11.594963822,7.26640162639,0.35705200233,4.7720795997,0.643113171269,6.46588693001,8.92433073211,8.15919422,2.43884609638,6.99435133515,14.4755665519,2.84973822544,0.57884072074,12.8462573216,15.5513825726,6.82354315392,6.78974849588,3.49206271525,0.919858791941,2.09682778928,0.339913160361,3.44244254437,17.3703565004,2.31073318809,0.423622142533,0.157255446347,4.66189609989,3.56437845733,7.52889381493,1.83914307913,0.372344679934,3.59823053094,0.582327401464,18.2067912962,4.07565701107,3.79620405459,1.60717304469,0.619204961184,7.89886870402,4.0892561112,0.874514814719,3.87804322104,10.4161087431,3.54390781179,8.00208205262,0.244478519629,0.712041166766,10.4184672712,1.43631297613,11.3762917016
12.5097630493,3.10851801183,11.5237308258,1.18671938268,8.73477792868,1.7080660391,0.87957128628,0.602629508029,0.833419075363,0.292171961416,0.537575592271,6.86024228681,3.52059161812,1.26261477357,8.92687972301,7.26640162639,0.35705200233,4.07212706993,0.643113171269,6.46588693001,3.09380556512,8.15919422,2.43884609638,6.99435133515,14.4755665519,2.84973822544,0.57884072074,12.8462573216,15.5513825726,6.82354315392,6.78974849588,3.49206271525,0.919858791941,2.09682778928,0.339913160361,3.44244254437,6.62691233607,2.31073318809,0.423622142533,0.157255446347,4.66189609989,3.56437845733,7.52889381493,1.83914307913,0.372344679934,3.59823053094,0.582327401464,1.97291113032,4.07565701107,3.79620405459,1.60717304469,0.619204961184,2.67510064249,4.0892561112,0.874514814719,3.87804322104,10.4161087431,3.54390781179,5.80089023181,0.244478519629,0.712041166766,2.52738327611,1.43631297613,11.3762917016
