run1,run2,run3,run4,run5,run6,run7,run8,run9,run10,run11,run12,run13,run14,run15,run16,run17,run18,run19,run20,run21,run22,run23,run24,run25,run26,run27,run28,run29,run30,run31,run32,run33,run34,run35,run36,run37,run38,run39,run40,run41,run42,run43,run44,run45,run46,run47,run48,run49,run50,run51,run52,run53,run54,run55,run56,run57,run58,run59,run60,run61,run62,run63,run64
39.6904185161,4.67434145327,5.18225111649,4.40987237877,8.02705926295,6.05343976101,2.94244568589,11.0733264946,86.1176364113,23.8587548228,3.34334721151,63.5922710981,129.955536731,37.9923076889,2.86213393385,11.7540736173,3.81584650578,3.01047415922,9.9342862446,11.4703266697,1.14394493938,36.8441818386,76.8970260701,17.3331955717,8.66608054208,11.7166667669,19.894738277,7.38277926842,41.067995034,74.8585781596,1.72393094845,58.3811168527,31.0730046074,10.8150648548,8.5295229837,43.1194468392,12.7830889353,42.6795935337,14.6266061671,31.5769752045,27.5250521417,8.52548951168,62.6030337067,5.63190724607,19.6460287313,23.777750954,6.46272590027,23.8757769724,2.87159400363,2.58196199577,3.40157468125,36.7765435343,8.74464940645,6.30551874335,1.61384796354,10.5070614608,66.1406033446,4.36220172444,7.93732803043,48.1534950693,6.54575519647,18.6070433256,16.3800078779,3.09465284118
39.6904185161,4.67434145327,5.18225111649,4.40987237877,8.02705926295,6.05343976101,2.94244568589,2.92336537295,20.2870913186,23.8587548228,3.34334721151,63.5922710981,31.2969530276,15.698843603,2.86213393385,11.7540736173,3.81584650578,3.01047415922,9.9342862446,11.4703266697,1.14394493938,36.8441818386,52.3593633071,17.3331955717,8.66608054208,11.2711847862,14.9081506392,0.269995730571,17.658585117,74.8585781596,1.72393094845,45.437881871,31.0730046074,10.8150648548,7.47905420869,43.1194468392,2.2497332834,9.8816574121,14.6266061671,31.5769752045,9.57489675639,8.52548951168,62.6030337067,5.63190724607,19.6460287313,17.1543957377,6.46272590027,23.8757769724,2.87159400363,2.58196199577,3.40157468125,36.7765435343,8.74464940645,2.92409516314,1.61384796354,10.5070614608,33.8412920031,4.36220172444,7.93732803043,48.1534950693,2.04760366439,18.6070433256,16.3800078779,3.09465284118
39.6904185161,4.67434145327,5.18225111649,4.40987237877,8.02705926295,6.05343976101,2.94244568589,2.92336537295,20.2870913186,23.8587548228,3.34334721151,63.5922710981,31.2969530276,15.698843603,2.86213393385,11.7540736173,3.81584650578,3.01047415922,9.9342862446,11.4703266697,1.14394493938,2.5934053791,52.3593633071,17.3331955717,8.66608054208,11.2711847862,4.11309284305,0.269995730571,17.658585117,40.7388791798,1.72393094845,45.437881871,31.0730046074,8.88078591052,7.47905420869,43.1194468392,2.2497332834,9.8816574121,2.78355763414,31.5769752045,9.57489675639,8.52548951168,62.6030337067,2.96045440049,19.6460287313,10.7369032512,6.46272590027,23.8757769724,2.87159400363,2.58196199577,3.40157468125,36.7765435343,8.74464940645,2.92409516314,1.61384796354,10.5070614608,33.8412920031,4.36220172444,7.93732803043,5.28571157606,2.04760366439,18.6070433256,16.3800078779,3.09465284118
16.9296029224,4.67434145327,5.18225111649,4.40987237877,2.57165280296,6.05343976101,2.94244568589,2.92336537295,15.8405380465,23.8587548228,3.34334721151,63.5922710981,31.2969530276,15.698843603,2.86213393385,11.7540736173,3.81584650578,3.01047415922,9.9342862446,11.4703266697,1.14394493938,2.5934053791,17.8921029154,9.78660912166,8.66608054208,11.2711847862,4.11309284305,0.269995730571,17.658585117,15.8549696608,1.72393094845,37.0572249212,31.0730046074,8.88078591052,7.47905420869,43.1194468392,2.2497332834,9.8816574121,2.78355763414,31.5769752045,9.57489675639,8.52548951168,62.6030337067,2.96045440049,19.6460287313,10.7369032512,6.46272590027,23.8757769724,2.87159400363,2.58196199577,3.40157468125,36.7765435343,8.74464940645,2.92409516314,1.61384796354,10.5070614608,33.8412920031,4.36220172444,7.93732803043,5.28571157606,2.04760366439,18.6070433256,16.3800078779,3.09465284118
16.9296029224,4.67434145327,5.18225111649,4.40987237877,2.57165280296,6.05343976101,2.94244568589,2.92336537295,15.8405380465,23.8587548228,3.34334721151,63.5922710981,31.2969530276,15.698843603,2.86213393385,11.7540736173,3.81584650578,3.01047415922,9.9342862446,11.4703266697,1.14394493938,2.5934053791,12.2650737066,9.78660912166,8.66608054208,4.18438628489,4.11309284305,0.269995730571,17.658585117,15.8549696608,1.72393094845,37.0572249212,31.0730046074,8.88078591052,7.47905420869,43.1194468392,2.2497332834,9.8816574121,2.78355763414,31.5769752045,9.57489675639,8.52548951168,62.6030337067,2.96045440049,11.3484810362,10.7369032512,6.46272590027,18.7309562681,2.87159400363,2.58196199577,3.40157468125,36.7765435343,8.74464940645,2.92409516314,1.61384796354,10.5070614608,33.8412920031,4.36220172444,0.988004702417,5.28571157606,2.04760366439,18.6070433256,16.3800078779,3.09465284118
16.9296029224,4.67434145327,5.18225111649,4.40987237877,2.57165280296,6.05343976101,2.94244568589,2.92336537295,4.63850046115,0.735850587255,3.34334721151,38.6414647136,31.2969530276,15.698843603,2.86213393385,11.7540736173,3.81584650578,3.01047415922,9.9342862446,11.4703266697,1.14394493938,2.5934053791,12.2650737066,9.78660912166,8.66608054208,4.18438628489,4.11309284305,0.269995730571,17.658585117,15.8549696608,1.72393094845,37.0572249212,23.659119139,8.88078591052,7.47905420869,43.1194468392,2.2497332834,9.8816574121,2.78355763414,5.92683304859,9.57489675639,8.52548951168,62.6030337067,2.96045440049,11.3484810362,2.39593605998,2.19745663486,5.89120828726,2.87159400363,2.58196199577,3.40157468125,36.7765435343,5.37305160277,2.92409516314,1.61384796354,10.5070614608,4.16287202325,4.36220172444,0.988004702417,5.28571157606,2.04760366439,18.6070433256,16.3800078779,3.09465284118
16.9296029224,4.67434145327,5.18225111649,4.40987237877,2.57165280296,0.813507799596,2.94244568589,2.92336537295,4.63850046115,0.735850587255,3.34334721151,38.6414647136,31.2969530276,15.698843603,2.86213393385,5.58359415695,3.81584650578,3.01047415922,9.9342862446,11.4703266697,1.14394493938,2.5934053791,7.64175761957,2.66807374676,8.66608054208,4.18438628489,4.11309284305,0.269995730571,17.658585117,15.8549696608,1.72393094845,37.0572249212,23.659119139,8.88078591052,7.47905420869,43.1194468392,2.2497332834,9.8816574121,2.78355763414,5.92683304859,1.42023156916,8.52548951168,62.6030337067,2.96045440049,5.51200939486,2.39593605998,2.19745663486,5.89120828726,2.87159400363,2.58196199577,3.40157468125,6.09956553497,5.37305160277,2.92409516314,1.61384796354,10.5070614608,4.16287202325,4.36220172444,0.988004702417,5.28571157606,2.04760366439,18.6070433256,16.3800078779,3.09465284118
16.9296029224,4.67434145327,5.18225111649,3.48900593619,2.57165280296,0.813507799596,2.94244568589,0.245645447238,4.63850046115,0.735850587255,3.34334721151,11.0996510858,31.2969530276,15.698843603,2.86213393385,5.58359415695,3.81584650578,3.01047415922,9.9342862446,11.4703266697,1.14394493938,2.5934053791,7.64175761957,2.66807374676,8.66608054208,4.18438628489,0.0726504970893,0.269995730571,17.658585117,3.2547605748,1.72393094845,37.0572249212,23.659119139,8.88078591052,0.39978793198,17.6390335094,2.2497332834,0.542996111103,2.78355763414,5.92683304859,1.04628868266,8.52548951168,62.6030337067,2.96045440049,0.198381568727,1.8076841679,2.19745663486,0.882800415809,2.87159400363,2.58196199577,3.40157468125,6.09956553497,5.37305160277,2.92409516314,1.61384796354,0.515144671416,4.16287202325,1.66672194601,0.988004702417,5.28571157606,2.04760366439,18.6070433256,16.3800078779,3.09465284118
16.9296029224,4.67434145327,5.18225111649,3.48900593619,0.41521730443,0.813507799596,2.94244568589,0.245645447238,4.63850046115,0.735850587255,3.34334721151,11.0996510858,20.9565201358,15.698843603,2.86213393385,5.58359415695,3.81584650578,3.01047415922,9.9342862446,11.4195049078,1.14394493938,2.5934053791,3.80230804008,2.66807374676,5.36867779115,1.79979186655,0.0726504970893,0.269995730571,17.658585117,3.2547605748,1.72393094845,37.0572249212,23.659119139,8.88078591052,0.39978793198,17.6390335094,2.2497332834,0.542996111103,2.78355763414,5.92683304859,1.04628868266,0.553880771476,35.8320914267,2.48719907033,0.198381568727,1.8076841679,2.19745663486,0.882800415809,2.87159400363,2.58196199577,3.40157468125,3.6393885076,5.37305160277,2.92409516314,1.61384796354,0.515144671416,4.16287202325,1.66672194601,0.988004702417,5.28571157606,2.04760366439,1.43331908302,16.3800078779,0.962463577435
16.9296029224,4.67434145327,5.18225111649,3.48900593619,0.41521730443,0.813507799596,2.94244568589,0.245645447238,0.405609065464,0.735850587255,3.34334721151,1.15796693501,20.9565201358,15.698843603,2.86213393385,0.709372662434,3.81584650578,3.01047415922,9.9342862446,11.4195049078,1.14394493938,2.5934053791,3.80230804008,2.66807374676,5.36867779115,1.79979186655,0.0726504970893,0.269995730571,17.658585117,3.2547605748,1.72393094845,15.2630025891,6.32441821109,8.88078591052,0.39978793198,3.26452435202,2.2497332834,0.542996111103,2.78355763414,1.30134217323,1.04628868266,0.553880771476,35.8320914267,2.48719907033,0.198381568727,1.8076841679,2.19745663486,0.882800415809,2.87159400363,2.58196199577,3.40157468125,3.6393885076,5.37305160277,1.59968149568,1.61384796354,0.515144671416,0.0340633734814,1.66672194601,0.988004702417,5.28571157606,2.04760366439,1.43331908302,16.3800078779,0.962463577435
